LastUpdateDT,UNIT,COMPANY_CODE,COMPANY_REGION_SRC,PROFIT_CENTER_CODE,COST_CENTER_CODE,GL_ACCOUNT_CODE,FE_CODE,FE_PRACTICE_GROUP_CODE,FE_OFFICE_CODE,FE_TEAM_CODE,LEAD_PARTNER_CODE,LEAD_PARTNER_PRACTICE_GROUP_CODE,LEAD_PARTNER_OFFICE_CODE,LEAD_PARTNER_TEAM_CODE,MATTER_CODE,VENDOR_CODE,DOCUMENT_TEXT,DOCUMENT_DATE,DOCUMENT_NUMBER,DOCUMENT_TYPE_CODE,POSTING_PERIOD,POSTING_DATE,DOCUMENT_CURRENCY_CODE,ACTUAL_AMOUNT_DC,OFFICE_CURRENCY_CODE,ACTUAL_AMOUNT_OC,GROUP_CURRENCY_CODE,ACTUAL_AMOUNT_GC,BUDGET_AMOUNT_GC,FORECAST_AMOUNT_GC
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260131,20260131,100108473,FX,202601,20260131,GBP,0,SGD,128.58,USD,99.0395,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260131,20260131,100108530,FX,202601,20260131,USD,0,SGD,-39387.93,USD,-30338.7816,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260131,20260131,100108683,FX,202601,20260131,SGD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260131,20260131,100108731,FX,202601,20260131,GBP,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,1300000010   Valuation on 20260131 Reversal,20260131,100108194,FX,202602,20260201,EUR,0,SGD,-45.24,USD,-34.8464,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,1620000000   Valuation on 20260228,20260228,100109237,FX,202602,20260228,USD,0,SGD,372.72,USD,287.0897,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,1690000000   Valuation on 20260228,20260228,100109247,FX,202602,20260228,USD,0,SGD,2992.46,USD,2304.9597,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260228,20260228,100109539,FX,202602,20260228,EUR,0,SGD,7.23,USD,5.5689,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,1690000000   Valuation on 20260228,20260228,100109647,FX,202602,20260228,AUD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260228,20260228,100109911,FX,202602,20260228,EUR,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260228,20260228,100109931,FX,202602,20260228,SGD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1303000000   Valuation on 20260131 Reversal,20260131,100108625,FX,202602,20260201,SGD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260131 Reversal,20260131,100108697,FX,202602,20260201,PLN,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260131 Reversal,20260131,100108770,FX,202602,20260201,GBP,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260228,20260228,100109348,FX,202602,20260228,RUB,0,SGD,-254.67,USD,-196.161,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,2210000000   Valuation on 20260228,20260228,100109524,FX,202602,20260228,USD,0,SGD,-53547.82,USD,-41245.519,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260228 Reversal,20260228,100109857,FX,202603,20260301,SGD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260228 Reversal,20260228,100109858,FX,202603,20260301,SGD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260228 Reversal,20260228,100109335,FX,202603,20260301,GBP,0,SGD,-87.64,USD,-67.5052,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260228 Reversal,20260228,100109368,FX,202603,20260301,RUB,0,SGD,254.67,USD,196.161,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260228 Reversal,20260228,100109617,FX,202603,20260301,USD,0,SGD,7733.83,USD,5957.0274,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260228 Reversal,20260228,100109838,FX,202603,20260301,EUR,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1AD3250,6401006000,,AD,SIN1,3250,0,#,#,#,#,#,AFB01202600201 0000000002,20260228,300000100,AF,202602,20260228,SGD,376.81,SGD,376.81,USD,290.2401,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1BF1275,6010000000,,BF,SIN1,1275,0,#,#,#,#,#,SCF1 Secretaries Social Security Jan 26 Alloc to S,20260130,100108088,SA,202601,20260130,SGD,516.63,SGD,516.63,USD,397.9373,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1CS1529,5300010000,,CS,SIN1,1529,0,#,#,#,#,#,SCF1 Secretaries Social Security Jan 26 Alloc to K,20260130,100108088,SA,202601,20260130,SGD,-516.63,SGD,-516.63,USD,-397.9373,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6250000000,,FN,SIN1,3757,0,#,#,#,#,#,#,20260120,1400009708,DZ,202601,20260120,USD,15,SGD,19.28,USD,14.8505,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6710000000,,FN,SIN1,3757,0,#,#,#,#,#,#,20260113,1400009671,DZ,202601,20260113,USD,0,SGD,-6.99,USD,-5.3841,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6720000000,,FN,SIN1,3757,0,#,#,#,#,#,#,20260102,1400009638,DZ,202601,20260102,USD,0,SGD,691.54,USD,532.6627,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6720000000,,FN,SIN1,3757,0,#,#,#,#,#,#,20260120,1400009701,DZ,202601,20260120,USD,0,SGD,975.15,USD,751.1149,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6720000000,,FN,SIN1,3757,0,#,#,#,#,151313,#,20260119,2000026020,ZP,202601,20260119,SGD,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6720000000,,FN,SIN1,3757,0,#,#,#,#,#,#,20260205,2000026260,ZR,202602,20260205,USD,0,SGD,1026.17,USD,790.4134,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6720000000,,FN,SIN1,3757,0,#,#,#,#,#,#,20260305,1400009824,DZ,202603,20260305,USD,0,SGD,57.52,USD,44.3051,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6720000000,,FN,SIN1,3757,0,#,#,#,#,#,#,20260317,1400009844,DZ,202603,20260317,USD,0,SGD,37.08,USD,28.5611,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3782,6230200000,,FN,SIN1,3782,0,#,#,#,#,#,Accrued SAR audit Oct 2025,20260131,100108936,1Z,202602,20260201,SGD,-1000,SGD,-1000,USD,-770.2558,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3782,6230200000,,FN,SIN1,3782,0,#,#,#,#,#,Accrued SAR audit Oct 2025,20260228,100109100,ZZ,202602,20260228,SGD,1000,SGD,1000,USD,770.2558,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3782,6230200000,,FN,SIN1,3782,0,#,#,#,#,#,Accrued Audit Fee for Dec25,20260228,100110011,1Z,202603,20260301,SGD,-5625.77,SGD,-5625.77,USD,-4333.282,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1FN3782,6230200000,,FN,SIN1,3782,0,#,#,#,#,#,Accrued Audit Fee for Jan25,20260228,100110011,1Z,202603,20260301,SGD,-5315.29,SGD,-5315.29,USD,-4094.133,0,0
30/03/2026,Actual,SG11,NRFEMEA,SIN1,SIN1PD5000,6270100000,,PD,SIN1,5000,0,#,#,#,#,#,SRA Practice Certification Jan26,20260131,100108079,SA,202601,20260131,SGD,1598.19,SGD,1598.19,USD,1231.0151,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3FN3757,6740000000,,FN,SIN3,3757,0,#,#,#,#,#,1640000000   Valuation on 20251231 Reversal,20251231,100021468,FX,202601,20260101,MYR,0,SGD,14.52,USD,11.1841,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3FN3757,6740000000,,FN,SIN3,3757,0,#,#,#,#,#,1640000000   Valuation on 20260131,20260131,100021694,FX,202601,20260131,GBP,0,SGD,0,USD,0,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3FN3757,6730000000,,FN,SIN3,3757,0,#,#,#,#,#,1300000020   Valuation on 20260228 Reversal,20260228,100021849,FX,202603,20260301,USD,0,SGD,-313.39,USD,-241.3905,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3DR1782,6610300000,,DR,SIN3,1782,0,#,#,#,#,#,December 2025 GRP Fees Accrual   AUD,20260131,100021636,ZZ,202601,20260131,AUD,-16334.7,SGD,-14449.94,USD,-11130.1501,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3DR1782,6030200000,,DR,SIN3,1782,0,#,#,#,#,#,YTD Unutilise Leave for Jan Feb 26,20260226,100021802,ZZ,202602,20260226,SGD,3428,SGD,3428,USD,2640.4369,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3FN3750,6230500000,,FN,SIN3,3750,0,#,#,#,#,#,RCl from FN3750 Cost Center,20260130,100021610,SA,202601,20260130,SGD,800.04,SGD,800.04,USD,616.2355,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3FN3782,6230200000,,FN,SIN3,3782,0,#,#,#,#,#,Small GST Diff Written off,20260130,100021609,SR,202601,20260130,SGD,61650,SGD,61650,USD,47486.2702,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3FN3782,6230200000,,FN,SIN3,3782,0,#,#,#,#,#,Accrued Audit Fee for Jan26,20260131,100021768,1Z,202602,20260201,SGD,-2117.5,SGD,-2117.5,USD,-1631.0167,0,0
30/03/2026,Actual,SG12,NRFEMEA,SIN3,SIN3FN3782,6230500000,,FN,SIN3,3782,0,#,#,#,#,#,Accrued BizFinx for Feb25,20260226,100021799,ZZ,202602,20260226,SGD,66.67,SGD,66.67,USD,51.353,0,0
30/03/2026,Actual,GB11,NRFEMEA,LON1,LON1BF1286,4000000000,,BF,LON1,1286,108575,BF,LON1,1286,1001361545,#,#,20260130,9205179687,RV,202601,20260130,USD,116878.54,GBP,87274.28,USD,116947.3247,0,0
30/03/2026,Actual,HK11,NRFEMEA,HKG1,HKG1DR1761,4000000000,,DR,HKG1,1761,131387,DR,HKG1,1761,1001280286,#,#,20260318,9375031145,RV,202603,20260318,HKD,417988,HKD,417988,USD,53307.4525,0,0
30/03/2026,Actual,GR11,NRFEMEA,ATH1,LON1TX2753,4000000000,,TX,LON1,2753,120334,BF,ATH1,1255,1001345896,#,#,20260327,9756007225,RV,202603,20260327,GBP,3025.88,EUR,3475.78,USD,3947.0588,0,0
30/03/2026,Actual,HK11,NRFEMEA,HKG1,HKG1DR1761,4003000000,,DR,HKG1,1761,131387,DR,HKG1,1761,1001284813,#,#,20260303,9375031021,RV,202603,20260303,HKD,-10677,HKD,-10677,USD,-1361.6747,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,1300000010   Valuation on 20251231 Reversal,20251231,100065944,FX,202601,20260101,GBP,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260131,20260131,100066466,FX,202601,20260131,USD,0,EUR,-2844.19,USD,-3229.8319,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260131,20260131,100066563,FX,202601,20260131,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260131,20260131,100066621,FX,202601,20260131,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6730000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260131 Reversal,20260131,100066381,FX,202602,20260201,USD,0,EUR,883.96,USD,1003.8156,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6730000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260131 Reversal,20260131,100066385,FX,202602,20260201,USD,0,EUR,-3677.05,USD,-4175.6189,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6730000000,,FN,AMS1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260131 Reversal,20260131,100066476,FX,202602,20260201,GBP,0,EUR,-314335.37,USD,-356955.9051,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6730000000,,FN,AMS1,3757,0,#,#,#,#,#,1710101010   Valuation on 20260131 Reversal,20260131,100066504,FX,202602,20260201,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6730000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260228,20260228,100066941,FX,202602,20260228,CAD,0,EUR,4670.55,USD,5303.8269,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6730000000,,FN,AMS1,3757,0,#,#,#,#,#,2210100000   Valuation on 20260228,20260228,100067311,FX,202602,20260228,GBP,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260131 Reversal,20260131,100066607,FX,202602,20260201,GBP,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,2700000000   Valuation on 20260228,20260228,100066912,FX,202602,20260228,USD,0,EUR,-44.4,USD,-50.4202,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260228 Reversal,20260228,100067199,FX,202603,20260301,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,,FN,AMS1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260228 Reversal,20260228,100067238,FX,202603,20260301,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,NA,4420000000,,CS,NA,1504,0,#,#,#,#,#,AR Provision JAN26,20260131,100066264,ZZ,202601,20260131,EUR,82.16,EUR,82.16,USD,93.3,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1CS1504,4410000000,,CS,AMS1,1504,0,#,#,#,#,#,AR Provision FEB26,20260228,100066853,ZZ,202602,20260228,USD,-115.07,EUR,-97.44,USD,-110.6518,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1AD3250,6220600000,,AD,AMS1,3250,0,#,#,#,#,5000063081,Sportsfitality   HYROX event 2026,20260312,1900027569,KR,202603,20260325,EUR,1350,EUR,1350,USD,1533.0457,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1BF1254,5040100000,,BF,AMS1,1254,0,#,#,#,#,#,JAN26 FE Bonus Accrual,20260130,100066228,SA,202601,20260130,EUR,11839.32,EUR,11839.32,USD,13444.606,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1BF1254,6610300000,,BF,AMS1,1254,0,#,#,#,#,#,February 2026 GRP Fees Accrual   CAD,20260228,100067343,1Z,202603,20260301,CAD,-2325.86,EUR,-1442.07,USD,-1637.5994,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6250000000,,FN,AMS1,3757,0,#,#,#,#,#,Bankkosten 9435031416,20260113,1400015711,DZ,202601,20260114,USD,20,EUR,17.16,USD,19.4867,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6710000000,,FN,AMS1,3757,0,#,#,#,#,#,#,20260126,1400015825,DZ,202601,20260127,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6710000000,,FN,AMS1,3757,0,#,#,#,#,#,#,20260130,1400015876,DZ,202601,20260130,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6720000000,,FN,AMS1,3757,0,#,#,#,#,#,#,20260113,1400015711,DZ,202601,20260114,USD,0,EUR,1803.26,USD,2047.7629,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6710000000,,FN,AMS1,3757,0,#,#,#,#,120229,#,20260114,2000037356,ZP,202601,20260114,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6710000000,,FN,AMS1,3757,0,#,#,#,#,#,#,20260115,2000037519,ZP,202601,20260116,EUR,0,EUR,0,USD,0,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6720000000,,FN,AMS1,3757,0,#,#,#,#,5000038391,#,20260114,2000037458,ZP,202601,20260114,GBP,0,EUR,2.18,USD,2.4756,0,0
30/03/2026,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6720000000,,FN,AMS1,3757,0,#,#,#,#,#,#,20260115,2000037474,ZR,202601,20260115,USD,0,EUR,0.81,USD,0.9198,0,0
30/03/2026,Budget,CN12,NRFEMEA,SGH1,SGH1OS4999,6100000000,,OS,SGH1,4999,,,,,,#,#,,,BGT,202102,,,0,,0,USD,0,34360.17355,0
30/03/2026,Budget,RU11,NRFEMEA,MOW1,MOW1FN3750,6230400000,,FN,MOW1,3750,,,,,,#,#,,,BGT,202101,,,0,,0,USD,0,432.62,0
30/03/2026,Budget,MC11,NRFEMEA,MON1,MON1FN9999,7000100000,,FN,MON1,9999,,,,,,#,#,,,BGT,202102,,,0,,0,USD,0,-1613.333333,0
30/03/2026,Budget,CN11,NRFEMEA,BJS1,BJS1S29999,7000100000,,S2,BJS1,9999,,,,,,#,#,,,BGT,202107,,,0,,0,USD,0,-68418.03619,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6230100000,,FN,LON1,3750,,,,,,#,#,,,BGT,202108,,,0,,0,USD,0,8375,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1FN3750,6710000000,,FN,BRU1,3750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,-1150,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1FN3750,6730000000,,FN,BRU1,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,1916.666667,0
30/03/2026,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6240060000,,FN,SGH2,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,3.8720675,0
30/03/2026,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6269000000,,FN,SGH2,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,-40.0113642,0
30/03/2026,Budget,DE11,NRFEMEA,FRA1,FRA1FN3750,6230300000,,FN,FRA1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,57500,0
30/03/2026,Budget,DE11,NRFEMEA,FRA1,FRA1FN3750,6250000000,,FN,FRA1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,2875,0
30/03/2026,Budget,DE11,NRFEMEA,HAM2,HAM2AD3250,6230400000,,AD,HAM2,3250,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,479.1666667,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6230300000,,FN,LON1,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,22333.33333,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6600001000,,FN,LON1,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,-147846.6667,0
30/03/2026,Budget,CN11,NRFEMEA,BJS1,BJS1FN3750,6250000000,,FN,BJS1,3750,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,464.6481,0
30/03/2026,Budget,FR11,NRFEMEA,PAR1,PAR1OS4999,6100000000,,OS,PAR1,4999,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,378888.2,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6230200000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,931.51,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6230400000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,232.8775,0
30/03/2026,Budget,CN12,NRFEMEA,SGH1,SGH1FN3750,6250000000,,FN,SGH1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,193.603375,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6250000000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,2105.600729,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1AD3250,6230400000,,AD,LUX1,3250,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,287.5,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1FN3750,6230200000,,FN,LUX1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,4791.666667,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1FN3750,6720000000,,FN,LUX1,3750,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,3833.333333,0
30/03/2026,Budget,SG11,NRFEMEA,SIN1,SIN1FN3750,6230300000,,FN,SIN1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,2888.636525,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6230300000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,227.27274,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6240100000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,28409.0925,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1TX2753,6180000000,,TX,LON1,2753,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,642.0833334,0
30/03/2026,Budget,MC11,NRFEMEA,MON1,MON1FN3750,6250000000,,FN,MON1,3750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,335.4166667,0
30/03/2026,Budget,PL11,NRFEMEA,WRS1,WRS1FN3750,6250000000,,FN,WRS1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,517.7009337,0
30/03/2026,Budget,IT11,NRFEMEA,MIL1,MIL1FN3750,6269000000,,FN,MIL1,3750,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,-23.9583333,0
30/03/2026,Budget,RU11,NRFEMEA,MOW1,MOW1FN3750,6250000000,,FN,MOW1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,722.849075,0
30/03/2026,Budget,PL11,NRFEMEA,WRS1,WRS1FN3750,6250000000,,FN,WRS1,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,517.7009338,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1AD3250,6230400000,,AD,LUX1,3250,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,287.5,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1FN3750,6230200000,,FN,LUX1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,4791.666667,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1FN3750,6720000000,,FN,LUX1,3750,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,3833.333333,0
30/03/2026,Budget,SG11,NRFEMEA,SIN1,SIN1FN3750,6230300000,,FN,SIN1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,2888.636525,0
30/03/2026,Budget,CN11,NRFEMEA,BJS1,BJS1FN3750,6250000000,,FN,BJS1,3750,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,464.6481,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6230300000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202203,,,0,,0,USD,0,227.27274,0
30/03/2026,Budget,FR11,NRFEMEA,PAR1,PAR1OS4999,6100000000,,OS,PAR1,4999,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,378888.2,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6240100000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,28409.0925,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6230200000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,931.51,0
30/03/2026,Budget,DE11,NRFEMEA,HAM2,HAM2AD3250,6230400000,,AD,HAM2,3250,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,479.1666667,0
