LastUpdateDT,CALENDAR_DAY,CALENDAR_DAY_STRING,REGION_SRC,TIMEKEEPER_ID,GENDER,PRACTICE_GROUP_CODE,OFFICE_CODE,TEAM_CODE,EMP_GROUP_CODE,EMP_SUB_GROUP_CODE,BAND_GROUP_CODE,BAND_LEVEL_CODE,FTE,EMPLOYMENT_STATUS_CODE,EMPLOYMENT_STATUS_DESC,WORKDAY_FLAG,WEEKEND_FLAG,HOLIDAY_FLAG,CAL_YEAR,CAL_PERIOD,TARGET_HOURS,BILLABLE_HOURS,NON_BILLABLE_HOURS,PRO_BONO_HOURS,FIRM_RELATED_HOURS,LEAVE_HOURS,PART_TIME_HOURS
30/03/2026,20/02/2026,20260220,NRFUS,120789,F,CS,AUS1,1553,U,UA,PU,U2,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120791,F,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120797,M,IP,HOU1,2256,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120809,M,OS,HOU1,4759,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120814,F,DR,NYC1,1780,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120835,F,DR,DAL1,1780,P,PS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120865,F,EL,WAS1,2003,C,CC,CO,C1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120874,M,IT,LAX1,4000,B,BM,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122637,F,DR,LAX1,1777,L,LS,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122647,F,DR,DAL1,1780,A,AT,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122652,M,KX,HOU1,4252,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122657,F,TX,HOU1,2750,P,PP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122662,M,MX,LAX1,4500,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122669,F,PS,HOU1,5258,U,UE,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122681,M,DR,HOU1,1780,P,PP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122693,F,CS,DAL1,1501,R,RA,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122701,M,DR,HOU1,1780,P,PP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122704,F,IT,HOU1,4000,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122708,M,DR,HOU1,1780,U,UI,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122713,F,DR,HOU1,1780,U,UA,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122736,F,DR,HOU1,1780,U,UA,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122754,F,MX,HOU1,4500,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122765,F,DR,AUS1,1775,P,PS,PL,L3,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122767,M,IP,AUS1,2256,G,GA,PL,L1,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122784,F,AD,WAS1,3251,L,LS,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122790,F,DR,SAT1,1780,P,PP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122791,F,DR,WAS1,1780,A,AB,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122802,M,DR,HOU1,1780,P,PB,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFUS,122805,F,DR,HOU1,1777,L,LS,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,152066,U,PD,HOU1,5010,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,152138,M,OS,NYC1,4770,B,BN,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,152172,M,PS,AUS1,5279,U,UE,PU,U2,1,3,Active,1,0,0,2026,202602,7,6.3,1.75,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,152206,M,BF,LAX1,1288,C,CN,CO,C6,1,3,Active,1,0,0,2026,202602,7,7,1,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,152234,F,OS,NYC1,4770,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,152253,U,IT,HOU1,4042,B,BT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124787,M,IT,WAS1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124790,F,DR,WAS1,1781,R,RA,SR,R1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124792,F,AD,HOU1,3256,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124795,F,CS,WAS1,1533,P,PP,PL,L1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124809,F,KX,LAX1,4252,B,BM,PU,UF,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124811,M,CS,RUH1,1501,P,PP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124819,F,AD,HOU1,3255,C,CC,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124824,M,PS,SAT1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124853,M,DR,WAS1,1781,A,AA,AS,A1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124865,F,PS,NYC1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124883,M,EL,WAS1,2003,P,PP,PL,L1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124893,F,PS,AUS1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124902,F,AD,WAS1,3251,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124905,F,AD,STL1,3251,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124910,M,CS,WAS1,1501,P,PP,PL,L1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124923,F,IP,AUS1,2256,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124927,M,TX,DAL1,2754,E,EE,PA,P4,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124936,M,AD,HOU1,3251,B,BL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124940,M,TX,HOU1,2750,A,AA,AS,A1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124945,M,TX,NYC1,2756,P,PP,PL,L1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124949,F,PS,HOU1,5258,U,UE,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124962,F,AD,HOU1,3256,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124963,F,AD,HOU1,3254,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124981,M,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,124996,F,AC,WAS1,1002,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,125016,M,DR,SAT1,1780,A,AA,AS,A1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,125025,M,OS,WAS1,4764,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,122970,M,IP,AUS1,2256,P,PB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,122984,F,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,122985,M,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,122987,F,OS,NYC1,4764,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,122990,F,BF,SAT1,1283,A,AB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,122997,F,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123002,F,CS,HOU1,1533,P,PR,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123005,M,CS,NYC1,1501,R,RA,SR,R1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123012,F,PS,LAX1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123021,F,DR,NYC1,1780,A,AB,AS,A4,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123029,M,CS,NYC1,1501,A,AT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123047,F,CS,DAL1,1501,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123048,M,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123089,F,DR,SAT1,1775,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123100,F,BF,HOU1,1283,U,UA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123104,F,AD,DAL1,3251,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123109,F,DR,DAL1,1779,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123124,M,PS,AUS1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123125,F,PS,DAL1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123137,M,IT,HOU1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123138,M,IT,HOU1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123165,F,AD,HOU1,3256,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123167,M,KX,HOU1,4252,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123168,F,CS,HOU1,1533,U,UA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123180,F,DR,SAT1,1780,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123186,F,IT,HOU1,4054,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,123214,M,DR,DXB2,1774,F,FN,PA,P1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120886,F,AD,WAS1,3251,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120890,M,CS,NYC1,1501,R,RA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120895,F,DR,HOU1,1780,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120900,F,IP,LAX1,2256,P,PP,PL,L1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120904,M,OS,AUS1,4759,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120908,F,CS,DAL1,1553,L,LS,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120924,M,DR,WAS1,1776,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120930,F,FN,HOU1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120934,F,DR,NYC1,1776,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120950,F,PD,NYC1,5010,B,BM,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120953,F,CS,NYC1,1501,P,PB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120964,F,IP,NYC1,2256,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120966,F,CS,NYC1,1501,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120975,F,AD,HOU1,3253,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120980,F,AD,NYC1,3251,L,LW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120985,F,IT,WAS1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120987,F,IT,AUS1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120988,M,DR,WAS1,1780,P,PB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121010,M,DR,HOU1,1780,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121036,F,RE,HOU1,2500,C,CN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121041,M,AD,WAS1,3251,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121047,M,DR,HOU1,1780,U,UA,PU,U1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121055,F,IP,NYC1,2256,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121085,M,IP,DAL1,2256,C,CC,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121087,M,CS,WAS1,1501,E,EE,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121105,F,IP,HOU1,2256,G,GA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121110,F,MX,HOU1,4500,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121121,M,IP,AUS1,2256,C,CC,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121122,F,AD,WAS1,3251,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121124,F,DR,AUS1,1777,A,AT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121126,M,OS,HOU1,4759,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121143,M,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121149,F,DR,DAL1,1780,A,AT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121173,F,DR,LAX1,1777,A,AT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121174,M,DR,LAX1,1780,A,AT,AS,A1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121180,F,KX,HOU1,4252,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121183,M,IT,HOU1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121184,M,FN,HOU1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121196,F,AD,NYC1,3251,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121214,F,DR,AUS1,1780,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121220,M,OS,HOU1,4759,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121221,F,DR,HOU1,1780,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121223,F,OS,HOU1,4764,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121241,M,IP,AUS1,2255,E,EE,PA,P1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121244,F,DR,DAL1,1780,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121255,F,IP,HOU1,2256,A,AT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121262,M,DR,HOU1,1780,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121269,F,PS,AUS1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121272,F,DR,AUS1,1780,R,RA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121279,M,PS,HOU1,5259,U,US,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121289,M,IT,HOU1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121294,F,TX,HOU1,2754,A,AT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121301,F,OS,AUS1,4764,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,121302,F,IP,AUS1,2256,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFUS,128073,F,EL,DAL1,2003,P,PS,PL,L3,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFUS,128077,F,IP,DAL1,2256,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFUS,128080,M,CS,NYC1,1501,A,AT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFUS,128096,M,AD,DAL1,3251,S,SB,PA,P1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFUS,128114,F,DR,DAL1,1776,C,CN,CO,C5,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFUS,128126,M,DR,AUS1,1781,E,EE,PA,P5,1,3,Active,1,0,0,2026,202602,7,2,6,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120530,M,IT,HOU1,4048,B,BM,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120552,F,IP,AUS1,2256,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120554,F,IP,WAS1,2256,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120557,F,IP,LAX1,2262,L,LS,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120582,F,OS,IPS1,4759,B,BM,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120602,F,FN,HOU1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120607,F,IP,DAL1,2256,U,UA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120614,M,CS,NYC1,1501,C,CN,CO,C5,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120622,F,IP,HOU1,2256,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120633,F,DR,NYC1,1776,C,CC,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120639,F,OS,SAT1,4764,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFUS,120641,M,OS,WAS1,4764,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
